Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745018060.59,0,0,31.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018065.56,0,0,31.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018070.58,0,0,28.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018075.56,0,0,35.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018080.62,0,0,31.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018085.56,0,0,30.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018090.56,0,0,30.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018095.56,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018100.59,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018105.55,0,0,29.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018110.58,0,0,30.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018115.56,0,0,32.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018120.59,0,0,32.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018125.56,0,0,27.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018130.58,0,0,31.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018135.56,0,0,31.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018140.58,0,0,31.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018145.56,0,0,32.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018150.58,0,0,33.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018155.58,0,0,30.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018160.58,0,0,30.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018165.56,0,0,27.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018170.59,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018175.56,0,0,33.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018180.59,0,0,31.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018185.56,0,0,31.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018190.58,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018195.55,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018200.59,0,0,29.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018205.56,0,0,35.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018210.59,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018215.56,0,0,30.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018220.58,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018225.59,0,0,32.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018230.59,0,0,31.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018235.56,0,0,32.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018240.6,0,0,32.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018245.54,0,0,32.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018250.6,0,0,33.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018255.56,0,0,36.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018260.59,0,0,27.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018265.56,0,0,28.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018270.59,0,0,30.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018275.57,0,0,34.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018280.59,0,0,26.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018285.57,0,0,27.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018290.61,0,0,35.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018295.54,0,0,35.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018300.64,0,0,33.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018305.57,0,0,33.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018310.62,0,0,32.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018315.57,0,0,34.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018320.6,0,0,32.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018325.65,0,0,32.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018330.59,0,0,30.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018335.56,0,0,29.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018340.58,0,0,28.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018345.56,0,0,31.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018350.56,0,0,31.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018355.6,0,0,30.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018360.6,0,0,32.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018365.56,0,0,32.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018370.6,0,0,29.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018375.57,0,0,40.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018380.59,0,0,33.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018385.56,0,0,34.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018390.55,0,0,34.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018395.58,0,0,40.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018400.54,0,0,40.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018405.59,0,0,37.8,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018410.56,0,0,40.2,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018415.61,0,0,38.0,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018420.56,0,0,40.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018425.6,0,0,37.6,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
1745018430.6,0,0,38.4,0.0,0.0,0.0,25.533515625,41.87473585395143,1004.8338597946606,70.30693496394692,98770.6
